sku,name,category_name,brand,sale_price,store_name
5003782-EA-000,Malt Vinegar,Pantry,Pams,0.28,pak'nsave
5031003-EA-000,Greek Pitted Kalamata Olives,Pantry,Pams,14.42,pak'nsave
5008918-EA-000,Pitted Hojiblanca Black Olives,Pantry,Pams,7.91,pak'nsave
5224343-EA-000,Honey Mustard Dressing,Pantry,Pams,1.04,pak'nsave
5003889-EA-000,Whole Grain Mustard,Pantry,Pams,2,pak'nsave
5004766-EA-000,Balsamic Vinegar Of Modena,Pantry,Pams,0.98,pak'nsave
5003873-EA-000,Tomato Relish,Pantry,Pams,0.75,pak'nsave
5003713-EA-000,Chow Chow,Pantry,Pams,0.75,pak'nsave
5305566-EA-000,Sweet Chilli Mayonnaise,Pantry,Pams,1.4,pak'nsave
5003761-EA-000,Iodised Table Salt,Pantry,Pams,0.01,pak'nsave
5008899-EA-000,Crushed Garlic,Pantry,Pams,0.09,pak'nsave
5004743-EA-000,Jasmine Rice,Pantry,Pams,0.33,pak'nsave
5006231-EA-000,Egg Fettuccine,Pantry,Pams,1.02,pak'nsave
5005974-EA-000,Egg Lasagne Sheets,Pantry,Pams,1.02,pak'nsave
5315539-EA-000,Long Grain Steamed Rice,Pantry,Pams,0.8,pak'nsave
5315537-EA-000,Basmati Steamed Rice,Pantry,Pams,0.8,pak'nsave
5003874-EA-000,Tomato Sauce,Pantry,Pams,0.28,pak'nsave
5004861-EA-000,Tomato Paste,Pantry,Pams,0.76,pak'nsave
5028934-EA-000,Upside Down Tomato Sauce,Pantry,Pams,0.46,pak'nsave
5004779-EA-000,Tomato Puree,Pantry,Pams,0.37,pak'nsave
5019580-EA-000,Tomato & Herb Pasta Sauce,Pantry,Pams,0.55,pak'nsave
5005016-EA-000,Sweet And Sour Simmer Sauce,Pantry,Pams,0.68,pak'nsave
5004862-EA-000,Honey Soy Simmer Sauce,Pantry,Pams,0.68,pak'nsave
5008271-EA-000,Pink & White Baking Mallows,Pantry,Pams,2.49,pak'nsave
5004882-EA-000,Party Mix,"Snacks, Treats & Easy Meals",Pams,1,pak'nsave
5261869-EA-000,Giant Mallows,"Snacks, Treats & Easy Meals",Pams,1.57,pak'nsave
5261868-EA-000,Strawberry Jelly Filled Mallows,"Snacks, Treats & Easy Meals",Pams,2.5,pak'nsave
5326698-EA-000,Sour Party Mix,"Snacks, Treats & Easy Meals",Pams,1.19,pak'nsave
5326697-EA-000,Soft Jubes,"Snacks, Treats & Easy Meals",Pams,1.19,pak'nsave
5326696-EA-000,Jelly Snakes,"Snacks, Treats & Easy Meals",Pams,1.19,pak'nsave
5326695-EA-000,Air Planes,"Snacks, Treats & Easy Meals",Pams,1.19,pak'nsave
5326694-EA-000,Party Mix,"Snacks, Treats & Easy Meals",Pams,1.13,pak'nsave
5028852-EA-000,Fresh Cream,"Fridge, Deli & Eggs",Pams,1.05,pak'nsave
5002650-EA-000,Butter,"Fridge, Deli & Eggs",Anchor,1.74,pak'nsave
5030846-EA-000,Traditional Cream Cheese,"Fridge, Deli & Eggs",Meadow Fresh,1.6,pak'nsave
5027109-EA-000,Spreadable Cream Cheese,"Fridge, Deli & Eggs",Meadow Fresh,1.6,pak'nsave
5013609-EA-000,Camel Dates,Pantry,Cinderella,8.98,pak'nsave
5027107-EA-000,Lite Cream Cheese,"Fridge, Deli & Eggs",Meadow Fresh,1.6,pak'nsave
5016200-EA-000,Buttermilk Pancake Mix,Pantry,Edmonds,1.23,pak'nsave
5014632-EA-000,Original Pancake Mix,Pantry,Edmonds,1.14,pak'nsave
5090631-EA-000,Bakers' Choice Milk Bits,Pantry,Nestle,2.8,pak'nsave
5004308-EA-000,Maple Flavoured Syrup,Pantry,Chelsea,0.75,pak'nsave
5002652-EA-000,Baking Powder,Pantry,Edmonds,1.17,pak'nsave
5026704-EA-000,Naturals Eco Ground Cinnamon,Pantry,Mrs Rogers,0.8,pak'nsave
5284106-EA-000,Apricots,Pantry,Cinderella,18.95,pak'nsave
5004783-EA-000,Pitted Prunes,Pantry,Pams,16.38,pak'nsave
5013680-EA-000,Double Chocolate Fudge Brownies Mix,Pantry,Edmonds,1.07,pak'nsave
5032495-EA-000,Whole Natural Almonds,Pantry,Pams,2.22,pak'nsave
5032496-EA-000,Walnut Halves,Pantry,Pams,2.33,pak'nsave
5016388-EA-000,Rich Chocolate Cake Mix,Pantry,Edmonds,1.12,pak'nsave
5011671-EA-000,Milk Chocolate Chunk Cookie Mix,Pantry,Betty Crocker,1.48,pak'nsave
5032497-EA-000,Cashews,Pantry,Pams,2.62,pak'nsave
5026705-EA-000,Naturals Eco Ground Ginger,Pantry,Mrs Rogers,0.8,pak'nsave
5013696-EA-000,Classic Golden Butter Cake Mix,Pantry,Edmonds,1.53,pak'nsave
5026099-EA-000,Original Fruit Mix,Pantry,Tasti,13.19,pak'nsave
5003685-EA-000,Cake Mix Dried Fruit,Pantry,Pams,11.19,pak'nsave
5014282-EA-000,Chocolate Cupcakes Mix,Pantry,Edmonds,1.46,pak'nsave
5014284-EA-000,Vanilla Cupcake Mix,Pantry,Edmonds,1.46,pak'nsave
5026694-EA-000,Naturals Eco Ground Nutmeg,Pantry,Mrs Rogers,1.2,pak'nsave
5008273-EA-000,Crystallised Ginger,Pantry,Pams,26.6,pak'nsave
5013694-EA-000,Classic Moist Chocolate Cake Mix,Pantry,Edmonds,1.4,pak'nsave
5090632-EA-000,Bakers' Choice Dark Chocolate Bits,Pantry,Nestle,2.8,pak'nsave
5020766-EA-000,Old English Fruit Mince,Pantry,Tasti,13.84,pak'nsave
5233558-EA-000,Classic Baked Donut Bites Mix,Pantry,Edmonds,2.08,pak'nsave
5090630-EA-000,Bakers' Choice White Chocolate Bits,Pantry,Nestle,2.8,pak'nsave
5014448-EA-000,Honey Maple Flavoured Syrup,Pantry,Chelsea,0.75,pak'nsave
5085954-EA-000,Freeze Dried Strawberry Slices,Pantry,Fresh As,313.18,pak'nsave
5024826-EA-000,Traditional Fruit Mince,Pantry,Anathoth Farm,12.62,pak'nsave
5085938-EA-000,Freeze Dried Plum Slices,Pantry,Fresh As,229.67,pak'nsave
5082324-EA-000,Freeze Dried Whole Cherry,Pantry,Fresh As,196.86,pak'nsave
5085939-EA-000,Freeze Dried Feijoa Slices,Pantry,Fresh As,229.67,pak'nsave
5339337-EA-000,Frosted Chocolate Brownie Mix,Pantry,Betty Crocker,1.44,pak'nsave
5337897-EA-000,Bakers' Choice Dark Choc Melts,Pantry,Nestle,2.48,pak'nsave
5337896-EA-000,Bakers' Choice Milk Choc Melts,Pantry,Nestle,2.48,pak'nsave
5337895-EA-000,Bakers' Choice White Choc Melts,Pantry,Nestle,2.48,pak'nsave
5333769-EA-000,Dried Apricots,Pantry,Pams,22.95,pak'nsave
5326549-EA-000,Super Moist Chocolate Fudge Cake Mix,Pantry,Betty Crocker,1.6,pak'nsave
5326547-EA-000,Super Moist Vanilla Cake Mix,Pantry,Betty Crocker,1.6,pak'nsave
5326120-EA-000,Super Moist Devil's Food Cake Mix,Pantry,Betty Crocker,1.6,pak'nsave
5323040-EA-000,Freeze Dried Whole Raspberry,Frozen,Fresh As,266.33,pak'nsave
5318544-EA-000,Seasonal Festive Silicone Mould,Household & Cleaning,Korbond,,pak'nsave
5312788-EA-000,Premium Grade Strawberries,Frozen,Fruzio,13.99,pak'nsave
5307908-EA-000,Gelatine Powder,Pantry,Mrs Rogers,5.37,pak'nsave
5226014-EA-000,Savoiardi Lady Fingers Biscuits,Pantry,Lago,1.75,pak'nsave
5004277-EA-000,Large Pavlova,Bakery,Cowell's,5.19,pak'nsave
5326449-EA-000,Fruit Mince Tarts,Bakery,Pams,1.2,pak'nsave
5256420-EA-000,Iced Christmas Cake,Bakery,Pams,2.16,pak'nsave
5215829-EA-000,Traditional Christmas Pudding,Pantry,Pams,1.61,pak'nsave
5040531-EA-000,Small Pavlova,Bakery,Cowell's,6.21,pak'nsave
5027957-EA-000,Chocolate Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5020748-EA-000,Rum Flavoured Christmas Truffles,Pantry,Pams,1.91,pak'nsave
5317410-EA-000,Traditional Christmas Pudding,Pantry,Pams,2.99,pak'nsave
5288158-EA-000,Iced Christmas Cake Slices,Bakery,Pams,3.2,pak'nsave
5020746-EA-000,Christmas Tree Shortbread,Pantry,Pams,2.62,pak'nsave
5039234-EA-000,Iced Christmas Cake,Bakery,Pams,1.97,pak'nsave
5027951-EA-000,Creamy Vanilla Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5317412-EA-000,Hidden Centre Belgian Chocolate Pudding,Pantry,Pams Finest,2.5,pak'nsave
5040641-EA-000,Fresh Cream,"Fridge, Deli & Eggs",Pams,0.94,pak'nsave
5004278-EA-000,Mini Pavlovas,Bakery,Cowell's,1.83,pak'nsave
5215831-EA-000,Fruit Mince Tarts,Bakery,Pams Gluten Free,0.97,pak'nsave
5223553-EA-000,Kalo Natural Greek Yoghurt,"Fridge, Deli & Eggs",Meadow Fresh,1.01,pak'nsave
5024997-EA-000,Pavlova,Bakery,Pams,4.93,pak'nsave
5001361-EA-000,Original Biscuits,Pantry,Arnott's Tim Tam,1.85,pak'nsave
5001801-EA-000,Chewy Caramel Biscuits,Pantry,Arnott's Tim Tam,2.11,pak'nsave
5241937-EA-000,Kalo Vanilla Bean Authentic Greek Yoghurt,"Fridge, Deli & Eggs",Meadow Fresh,1.01,pak'nsave
5001362-EA-000,Double Coat Biscuits,Pantry,Arnott's Tim Tam,1.85,pak'nsave
5008749-EA-000,Vanilla Flavoured Custard,"Fridge, Deli & Eggs",Anchor,0.47,pak'nsave
5002367-EA-000,Peach Slices With No Added Sugar,Pantry,Wattie's,8.23,pak'nsave
5002314-EA-000,Peaches Sliced In Clear Fruit Juice,Pantry,Wattie's,8.02,pak'nsave
5027952-EA-000,French Vanilla Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5027953-EA-000,Hokey Pokey Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5027955-EA-000,Boysenberry Ripple Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5007060-EA-000,White Chocolate Biscuits,Pantry,Arnott's Tim Tam,2.84,pak'nsave
5026309-EA-000,Orange Choc Chip Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5001360-EA-000,Classic Dark Biscuits,Pantry,Arnott's Tim Tam,1.85,pak'nsave
5026651-EA-000,Jelly Tip Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5002318-EA-000,Fruit Salad In Clear Fruit Juice,Pantry,Wattie's,8.02,pak'nsave
5223557-EA-000,Kalo Berries Authentic Greek Yoghurt,"Fridge, Deli & Eggs",Meadow Fresh,1.01,pak'nsave
5002252-EA-000,Fruit Salad In Syrup,Pantry,Wattie's,8.02,pak'nsave
5021165-EA-000,Vanilla Flavoured Custard,"Fridge, Deli & Eggs",Anchor,0.63,pak'nsave
5019494-EA-000,Sticky Date Steamed Puddings,Pantry,Aunt Betty's,1.57,pak'nsave
5223555-EA-000,Kalo Manuka Honey Authentic Greek Yoghurt,"Fridge, Deli & Eggs",Meadow Fresh,1.01,pak'nsave
5027954-EA-000,Neapolitan Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5016701-EA-000,Thick & Creamy Vanilla Custard,"Fridge, Deli & Eggs",Meadow Fresh,0.56,pak'nsave
5013629-EA-000,Mixed Berry Cheesecake,Frozen,Sara Lee,2.31,pak'nsave
5102416-EA-000,Medium Light Fruit Cake,Bakery,,,pak'nsave
5215078-EA-000,Golden & Crispy Snack Apple Pies,Frozen,Nanna's,1.82,pak'nsave
5002316-EA-000,Pear Quarters In Clear Fruit Juice,Pantry,Wattie's,8.02,pak'nsave
5005389-EA-000,Ginger Kisses,Bakery,Pams,1.6,pak'nsave
5002389-EA-000,Fruit Salad With No Added Sugar,Pantry,Wattie's,8.23,pak'nsave
5013381-EA-000,Apple Pie,Frozen,Nanna's,1.22,pak'nsave
5002781-EA-000,Apricot Halves In Clear Juice,Pantry,Wattie's,8.02,pak'nsave
5213726-EA-000,Apple Crumble,Frozen,Nanna's,1.33,pak'nsave
5081677-EA-000,Sleeved Brandy Snaps,Pantry,Lincoln Bakery,0.84,pak'nsave
5013633-EA-000,French Vanilla Cheesecake,Frozen,Sara Lee,2.64,pak'nsave
5013856-EA-000,Chocolate Bavarian,Frozen,Sara Lee,2.53,pak'nsave
5021985-EA-000,Blackberry & Apple Pies,Frozen,Nanna's,1.82,pak'nsave
5119308-EA-000,Chocolate Sponge Roll,Bakery,,,pak'nsave
5021178-EA-000,Creamy Tiramisu,Frozen,Sara Lee,2.29,pak'nsave
5026147-EA-000,Ginger Kisses,Bakery,Rosedale,2.1,pak'nsave
5022433-EA-000,Deep Dish Apple Crumble Pie,Frozen,Sara Lee,1.34,pak'nsave
5029465-EA-000,Golden Fruit Steamed Puddings,Pantry,Aunt Betty's,1.57,pak'nsave
5009947-EA-000,Meringue Nest,Bakery,Heritage Delight,0.74,pak'nsave
5040532-EA-000,Sweet Tart Case 60mm,Bakery,Lincoln Bakery,0.69,pak'nsave
5009948-EA-000,Strawberry Meringues,Bakery,Heritage Delight,0.74,pak'nsave
5004476-EA-000,Meringue Rosettes,Bakery,Cowell's,0.49,pak'nsave
5003592-EA-000,Christmas Plum Pudding,Pantry,Aunt Betty's,1.96,pak'nsave
5003593-EA-000,Christmas Plum Puddings,Pantry,Aunt Betty's,3.09,pak'nsave
5242562-EA-000,Custard Danish,Frozen,Sara Lee,1.92,pak'nsave
5215830-EA-000,Gluten Free Dark Fruit Cake,Bakery,Pams Gluten Free,3.2,pak'nsave
5342079-EA-000,Mango Sticky Rice,Pantry,Thai Coco,4.06,pak'nsave
5342078-EA-000,Kanom Babin Thai Coconut Pancakes,Pantry,Thai Coco,3.05,pak'nsave
5340821-EA-000,Chocolate Flavour Pudding,"Fridge, Deli & Eggs",Arla,2.1,pak'nsave
5340818-EA-000,Salted Caramel Flavour Pudding,"Fridge, Deli & Eggs",Arla,2.1,pak'nsave
5339842-EA-000,Hazelnut Croissants,Frozen,Nutella,2.75,pak'nsave
5337818-EA-000,Salted Caramel Kisses,Bakery,Rosedale,2.1,pak'nsave
5334151-EA-000,Chocolate Portuguese Custard Tart,Frozen,Nata Pura,4.16,pak'nsave
5334150-EA-000,Original Portuguese Custard Tart,Frozen,Nata Pura,4.16,pak'nsave
5328758-EA-000,Dairy Milk Chocolate Mousse,"Fridge, Deli & Eggs",Cadbury,4.99,pak'nsave
5328633-EA-000,Rocky Road Caramel Ice Cream,Frozen,Tip Top,0.37,pak'nsave
5326394-EA-000,Boba Matcha Latte Ice Bar,Frozen,Shaomei,3.5,pak'nsave
5324653-EA-000,Raspberry Tiramisu,"Fridge, Deli & Eggs",Wicked Sister,4.79,pak'nsave
5324651-EA-000,Chocolate Mousse,"Fridge, Deli & Eggs",Wicked Sister,5.32,pak'nsave
5324650-EA-000,Classic Tiramisu,"Fridge, Deli & Eggs",Wicked Sister,5.32,pak'nsave
5318432-EA-000,Chocolate Bavarian,Frozen,Pams,1.45,pak'nsave
5318431-EA-000,Passionfruit Cheesecake,Frozen,Pams,1.45,pak'nsave
5317297-EA-000,Ginger Star Shortbread,Pantry,Pams,2.31,pak'nsave
5314749-EA-000,Kalo Black Doris Plum Authentic Greek Yoghurt,"Fridge, Deli & Eggs",Meadow Fresh,1.01,pak'nsave
5304585-EA-000,Kiwi Classics Pavlovas,"Snacks, Treats & Easy Meals",Rainbow,1.66,pak'nsave
5304563-EA-000,Christmas Gingerbread & Butterscotch Pudding,Pantry,Aunt Betty's,3.4,pak'nsave
5303692-EA-000,Italian Tiramisu Gateau 6in,Bakery,DECOR CAKES,4.4,pak'nsave
5303691-EA-000,Traditional Black Forest Gateau 6in,Bakery,DECOR CAKES,4.4,pak'nsave
5303686-EA-000,Italian Tiramisu Gateau 9in,Bakery,DECOR CAKES,4,pak'nsave
5301391-EA-000,Saucy Centres Banoffee Banana Caramel Pudding,Pantry,Aunt Betty's,2.5,pak'nsave
5294274-EA-000,Gluten Free Brownie Cookie Pie,Frozen,Original Foods Baking Co,2.81,pak'nsave
5294273-EA-000,Gooey Caramel Cookie Pie,Frozen,Original Foods Baking Co,2.25,pak'nsave
5288906-EA-000,Saucy Centres Salted Caramel Puddings,Pantry,Aunt Betty's,2.5,pak'nsave
5011000-EA-000,Sour Cream & Chives Flavoured Rice Crackers,Pantry,Peckish,2.21,pak'nsave
5013751-EA-000,Shaved Champagne Ham,"Fridge, Deli & Eggs",Beehive,35.9,pak'nsave
5004347-EA-000,Creamy Classic Camembert Cheese,"Fridge, Deli & Eggs",Galaxy,3.83,pak'nsave
5004346-EA-000,Mild & Creamy Brie Cheese,"Fridge, Deli & Eggs",Galaxy,3.83,pak'nsave
5013752-EA-000,Shaved Ham Honey Baked,"Fridge, Deli & Eggs",Beehive,35.9,pak'nsave
5092030-EA-000,Sweet Chilli Relish Potato Chips,"Snacks, Treats & Easy Meals",Eta Uppercuts,2.14,pak'nsave
5092028-EA-000,Sea Salt Potato Chips,"Snacks, Treats & Easy Meals",Eta Uppercuts,2.14,pak'nsave
5004742-EA-000,Sour Cream & Chives Flavoured Rice Crackers,Pantry,Pams,0.99,pak'nsave
5016432-EA-000,Shaved Peppered Ham,"Fridge, Deli & Eggs",Beehive,35.9,pak'nsave
5003323-EA-000,Country Cheese Crackers,Pantry,Arnott's,1.4,pak'nsave
5004258-EA-000,Salted Peanuts,"Snacks, Treats & Easy Meals",Eta,1.55,pak'nsave
5021109-EA-000,Margherita Layered Dip,"Fridge, Deli & Eggs",Mediterranean,3.18,pak'nsave
5012488-EA-000,Basil Pesto Cashews & Parmesan Chunky Dip,"Fridge, Deli & Eggs",Mediterranean,3.18,pak'nsave
5092029-EA-000,Sea Salt & Balsamic Vinegar Potato Chips,"Snacks, Treats & Easy Meals",Eta Uppercuts,2.14,pak'nsave
5001060-EA-000,Creamy Onion Dip,"Fridge, Deli & Eggs",Tararua,1.64,pak'nsave
5001061-EA-000,Roast Garlic & Onion Creamy Dip,"Fridge, Deli & Eggs",Tararua,1.64,pak'nsave
5001059-EA-000,Gherkin Relish Creamy Dip,"Fridge, Deli & Eggs",Tararua,1.64,pak'nsave
5001058-EA-000,Sour Cream & Chives Creamy Dip,"Fridge, Deli & Eggs",Tararua,1.64,pak'nsave
5266970-EA-000,Dry Roasted Peanuts,"Snacks, Treats & Easy Meals",Eta,1.77,pak'nsave
5003326-EA-000,Cheeseboard Cracker Assortment,Pantry,Arnott's,2.55,pak'nsave
5026401-EA-000,Sweet Chilli Creamy Dip,"Fridge, Deli & Eggs",Tararua,1.64,pak'nsave
5262300-EA-000,Tomato Basil & Avocado Cream Layered Dip,"Fridge, Deli & Eggs",Mediterranean,3.18,pak'nsave
5007020-EA-000,Walnut Oat Crackers,Pantry,180 Degrees,3.33,pak'nsave
5209715-EA-000,Original Marinated Mussels,"Fridge, Deli & Eggs",Pams,17.84,pak'nsave
5008543-EA-000,Stuffed Manzanilla Green Olives,Pantry,Pams,10.71,pak'nsave
5023172-EA-000,Farmstyle Pickle,Pantry,Anathoth Farm,1.28,pak'nsave
5012491-EA-000,Sundried Tomato Cashews & Parmesan Chunky Dip,"Fridge, Deli & Eggs",Mediterranean,3.18,pak'nsave
5267626-EA-000,Fancies Caramelised Onion & Balsamic Vinegar Flavoured Rice Crackers,Pantry,Peckish,2.32,pak'nsave
5007562-EA-000,Original Artisan Cold Smoked Salmon Slices,"Meat, Poultry & Seafood",Aoraki Smokehouse,99.9,pak'nsave
5023170-EA-000,Beetroot Chutney,Pantry,Anathoth Farm,1.25,pak'nsave
5021210-EA-000,Messicanno Layered Dip,"Fridge, Deli & Eggs",Mediterranean,3.18,pak'nsave
5259295-EA-000,Parmesan Oat Crackers,Pantry,180 Degrees,3.7,pak'nsave
5023832-EA-000,Tomato Relish,Pantry,Anathoth Farm,1.28,pak'nsave
5004417-EA-000,Special Reserve Double Cream Camembert Cheese,"Fridge, Deli & Eggs",Mainland,5.51,pak'nsave
5209717-EA-000,White Wine & Garlic Flavoured Marinated Mussels,"Fridge, Deli & Eggs",Pams,17.84,pak'nsave
5200020-EA-000,Caramelised Onion Relish,Pantry,Anathoth Farm,1.19,pak'nsave
5001056-EA-000,Special Reserve Double Cream Brie Cheese,"Fridge, Deli & Eggs",Mainland,5.51,pak'nsave
5267775-EA-000,Fancies Parmesan & Herbs Premium Flavoured Rice Crackers,Pantry,Peckish,2.32,pak'nsave
5001002-EA-000,Chorizo Sticks,"Fridge, Deli & Eggs",Verkerks,36.6,pak'nsave
5267774-EA-000,Fancies Aged Cheddar & Chives Premium Flavoured Rice Crackers,Pantry,Peckish,2.32,pak'nsave
5259873-EA-000,Smokey Hummus With Garlic,"Fridge, Deli & Eggs",Lisa's,1.71,pak'nsave
5007022-EA-000,Hazelnut Oat Crackers,Pantry,180 Degrees,3.33,pak'nsave
5085428-EA-000,Pastrami Thin Sliced Beef,"Fridge, Deli & Eggs",Farmland,56.9,pak'nsave
5085463-EA-000,Beef Thin Sliced Roast,"Fridge, Deli & Eggs",Farmland,56.9,pak'nsave
5023161-EA-000,Sweet Chilli Relish,Pantry,Anathoth Farm,1.19,pak'nsave
5220973-EA-000,Premium Cooked Jumbo Prawn Cutlets,Frozen,Pams Finest,39.58,pak'nsave
5221669-EA-000,Decadent Salted Caramel & Almond Cookies,Pantry,Pams Finest,1.86,pak'nsave
5085429-EA-000,Beef Thin Sliced Hot,"Fridge, Deli & Eggs",Farmland,56.9,pak'nsave
5085462-EA-000,Silverside Thin Sliced Corned,"Fridge, Deli & Eggs",Farmland,56.9,pak'nsave
5094018-EA-000,Parmesan Cheese Bites,Pantry,Pams Finest,3.59,pak'nsave
5094016-EA-000,Butter Cheese Straws,Pantry,Pams Finest,3.59,pak'nsave
5094017-EA-000,Cheese & Seed Straws,Pantry,Pams Finest,3.59,pak'nsave
5026052-EA-000,Jalapeno Hummus With LIme,"Fridge, Deli & Eggs",Lisa's,2,pak'nsave
5211780-KGM-000,Cooked Corned Silverside,"Fridge, Deli & Eggs",Farmland,34.9,pak'nsave
5212503-EA-000,Dark Chocolate Peanut Cookies,Pantry,Pams Finest,1.86,pak'nsave
5009610-EA-000,Pate French Herb,"Fridge, Deli & Eggs",Breton,3.89,pak'nsave
5236587-EA-000,All Butter Savoury Snacking Assortment,Pantry,Pams Finest,4.66,pak'nsave
5215104-EA-000,Original 4 Seed Oat Crackers,Pantry,180 Degrees,3.7,pak'nsave
5111257-KGM-000,Beef Pastrami,"Fridge, Deli & Eggs",Farmland,46.9,pak'nsave
5240012-EA-000,Feijoa & Pear Fruit For Cheese,"Fridge, Deli & Eggs",Barker's,2.61,pak'nsave
5211471-EA-000,European Duo Prosciutto & Milano Salami,"Fridge, Deli & Eggs",Pams Finest,143.63,pak'nsave
5240010-EA-000,Quince Fruit For Cheese,"Fridge, Deli & Eggs",Barker's,2.44,pak'nsave
5240009-EA-000,Blackberry & Brandy Fruit For Cheese,"Fridge, Deli & Eggs",Barker's,2.61,pak'nsave
5101672-KGM-000,Cooked Hot Beef,"Fridge, Deli & Eggs",Farmland,41.9,pak'nsave
5330200-EA-000,Cold Smoked Blackcurrant With Kamahi Honey Salmon,"Fridge, Deli & Eggs",Aoraki Smokehouse,99.9,pak'nsave
5329433-EA-000,Deluxe Dips Dukkah Hummus With Pistachio & Cumin,"Fridge, Deli & Eggs",Lisa's,2.65,pak'nsave
5320676-EA-000,Whole Garlic & Dill Gherkins,Pantry,McClures Pickles,17.98,pak'nsave
5320206-EA-000,Platter Makers Chili Jam,Pantry,Barker's,2.78,pak'nsave
5318957-EA-000,Hot & Spicy Hummus Dip With Jalapeno & Sriracha,"Fridge, Deli & Eggs",Lisa's,2,pak'nsave
5293568-EA-000,Roasted Pine Nut Hommus,"Fridge, Deli & Eggs",Obela,1.45,pak'nsave
5292276-EA-000,Christmas Turkey Sausage Rolls,Frozen,Richmond Foods,1.06,pak'nsave
5006964-EA-000,Beer Bottles,"Beer, Wine & Cider",Corona Extra,,pak'nsave
5000403-EA-000,Methode Traditionnelle Brut,"Beer, Wine & Cider",Deutz,,pak'nsave
5000223-EA-000,Brut,"Beer, Wine & Cider",Lindauer,,pak'nsave
5027082-EA-000,Non-Vintage Prosecco,"Beer, Wine & Cider",Brown Brothers,,pak'nsave
5005301-EA-000,Sauvignon Blanc,"Beer, Wine & Cider",Lindauer,,pak'nsave
5000302-EA-000,Lager Beer Bottles,"Beer, Wine & Cider",Stella Artois,,pak'nsave
5000263-EA-000,Rose,"Beer, Wine & Cider",Lindauer,,pak'nsave
5008045-EA-000,Pinot Gris,"Beer, Wine & Cider",Lindauer,,pak'nsave
5038104-EA-000,Sparkling Moscato Rose,"Beer, Wine & Cider",Brown Brothers,,pak'nsave
5000250-EA-000,Imperial Brut,"Beer, Wine & Cider",Moet & Chandon,,pak'nsave
5000405-EA-000,M̩thode Traditionnelle Brut NV,"Beer, Wine & Cider",Daniel Le Brun,,pak'nsave
5228163-EA-000,Cordon Rouge Champagne,"Beer, Wine & Cider",Mumm,,pak'nsave
5008222-EA-000,Mini Brut Bottles,"Beer, Wine & Cider",Lindauer,,pak'nsave
5009310-EA-000,Summer Blush,"Beer, Wine & Cider",Lindauer,,pak'nsave
5000539-EA-000,Special Reserve Brut Cuvee,"Beer, Wine & Cider",Lindauer,,pak'nsave
5243213-EA-000,Prosecco Rose,"Beer, Wine & Cider",Brown Brothers,,pak'nsave
5026905-EA-000,Sparkling Moscato,"Beer, Wine & Cider",Brown Brothers,,pak'nsave
5039589-EA-000,Supercharger APA Bottles,"Beer, Wine & Cider",Panhead,,pak'nsave
5034497-EA-000,Pilsner Beer,"Beer, Wine & Cider",Paderborner,,pak'nsave
5000733-EA-000,Special Reserve Blanc de Blancs NV,"Beer, Wine & Cider",Lindauer,,pak'nsave
5092827-EA-000,Brown Brothers Non-Vintage Prosecco,"Beer, Wine & Cider",Brown Brothers,,pak'nsave
5243264-EA-000,Prosecco DOC,"Beer, Wine & Cider",Graham Norton's Own,,pak'nsave
5000407-EA-000,Champagne Brut,"Beer, Wine & Cider",Veuve Clicquot,,pak'nsave
5039939-EA-000,Brut Cuvee,"Beer, Wine & Cider",Deutz,,pak'nsave
5008223-EA-000,Mini Sauvignon Blanc Bottles,"Beer, Wine & Cider",Lindauer,,pak'nsave
5039272-EA-000,Apple Cider Bottles,"Beer, Wine & Cider",Orchard Thieves,,pak'nsave
5037691-EA-000,Enlighten Sauvignon Blanc,"Beer, Wine & Cider",Lindauer,,pak'nsave
5000883-EA-000,Rose,"Beer, Wine & Cider",Deutz,,pak'nsave
5008221-EA-000,Mini Pinot Gris Bottles,"Beer, Wine & Cider",Lindauer,,pak'nsave
5262398-EA-000,Berry Cider Bottles,"Beer, Wine & Cider",Orchard Thieves,,pak'nsave
5222176-EA-000,Special Reserve Rose NV,"Beer, Wine & Cider",Lindauer,,pak'nsave
5217701-EA-000,Brut NV Champagne,"Beer, Wine & Cider",H.Lanvin & Fils,,pak'nsave
5004274-EA-000,Original Ale,"Beer, Wine & Cider",Monteith's,,pak'nsave
5262765-EA-000,Prosecco Doc,"Beer, Wine & Cider",Brilla,,pak'nsave
5000502-EA-000,Brut Non Vintage,"Beer, Wine & Cider",Piper Heidsieck,,pak'nsave
5287009-EA-000,Prosecco Rose DOC,"Beer, Wine & Cider",Brilla,,pak'nsave
5000489-EA-000,Champagne Reserve Brut,"Beer, Wine & Cider",Taittinger,,pak'nsave
5243609-EA-000,Carte d'Or Brut Champagne,"Beer, Wine & Cider",Drappier,,pak'nsave
5000076-EA-000,Cordon Rouge,"Beer, Wine & Cider",Mumm,,pak'nsave
5275376-EA-000,Grand Cordon Champagne Rose,"Beer, Wine & Cider",Mumm,,pak'nsave
